,term-or-expression,explicit-or-implicit,lemma,en-contextual-label,en-hate-label,label,pos,id,category,stereotype,level
7019,,,blither,,,,v,EN6573,cds,no,conservative
7020,,,middle social class,,,,n,EN1614,qas,no,inclusive
7021,,,crimes,,,,n,EN3069,re,no,inclusive
7022,,,pudge,,,,n,EN5565,an,no,conservative
7023,,,newswriter,,,,n,EN2420,cds,no,inclusive
7024,,,inacceptabilities,,,,n,EN3540,dmc,yes,inclusive
7025,,,trade libel,,,,n,EN1957,re,no,inclusive
7026,,,horner-man,,,,n,EN1361,an,no,conservative
7027,,,same sex,,,,n,EN4513,om,no,inclusive
7028,,,Член-корреспондент,,,,n,EN138,pa,yes,inclusive
7029,,,courtesan,,,,n,EN2949,pr,no,inclusive
7030,,,heap,,,,n,EN1761,cds,no,inclusive
7031,,,puticlub,,,,n,EN641,cds,no,inclusive
7032,,,africoid,,,,n,EN6107,ps,yes,inclusive
7033,,,self-plagiarism,,,,n,EN6934,re,no,inclusive
7034,,,transfestites,,,,n,EN7827,om,no,inclusive
7035,,,rapere,,,,n,EN455,re,no,conservative
7036,,,wonted,,,,a,EN6869,qas,no,inclusive
7037,,,beghard,,,,n,EN1040,cds,no,inclusive
7038,,,pressman,,,,n,EN2428,cds,no,inclusive
7039,,,niggah,,,,n,EN6100,ps,yes,conservative
7040,,,barker,,,,n,EN825,an,no,inclusive
7041,,,moralisers,,,,n,EN3595,dmc,yes,inclusive
7042,,,cynosuchus,,,,n,EN7901,an,no,inclusive
7043,,,channel bass,,,,n,EN7520,an,no,inclusive
7044,,,bunneh,,,,n,EN2378,an,no,inclusive
7045,,,complacency,,,,n,EN2222,cds,no,inclusive
7046,,,rhetorically,,,,n,EN5795,qas,no,inclusive
7047,,,"fish, anatomy of",,,,n,EN3866,asm,no,inclusive
7048,,,slatternly,,,,n,EN904,pr,no,conservative
7049,,,billygoat,,,,n,EN2152,an,no,inclusive
7050,,,hutch,,,,n,EN4673,qas,no,inclusive
7051,,,profligates,,,,n,EN3703,dmc,yes,inclusive
7052,,,comorra,,,,n,EN2033,cds,no,inclusive
7053,,,chien de saint-hubert,,,,n,EN7542,qas,no,inclusive
7054,,,soil,,,,n,EN3110,cds,no,inclusive
7055,,,bilking,,,,n,EN4361,re,no,inclusive
7056,,,whitecollar worker,,,,n,EN1638,qas,no,inclusive
7057,,,gimpy,,,,a,EN7151,ddf,yes,inclusive
7058,,,acolytes,,,,n,EN53,qas,no,inclusive
7059,,,professorial,,,,a,EN7113,pa,yes,inclusive
7060,,,sagittal view,,,,n,EN3332,om,no,inclusive
7061,,,orangishblack,,,,n,EN1502,asm,no,inclusive
7062,,,muggings,,,,n,EN7252,re,no,inclusive
7063,,,freemasonary,,,,n,EN3971,cds,no,inclusive
7064,,,acolyth,,,,n,EN52,qas,no,inclusive
7065,,,overeaters,,,,n,EN4666,svp,no,inclusive
7066,,,high priest,,,,n,EN4623,cds,no,inclusive
7067,,,fawner,,,,n,EN7279,cds,no,conservative
7068,,,insects,,,,n,EN5097,an,no,inclusive
7069,,,avians,,,,n,EN7867,asm,no,inclusive
7070,,,atypical,,,,a,EN6907,om,no,inclusive
7071,,,niggre,,,,n,EN6080,ps,yes,conservative
7072,,,minister-counselor,,,,n,EN783,pa,yes,inclusive
7073,,,extortioners,,,,n,EN3829,re,no,inclusive
7074,,,romane,,,,n,EN8211,ps,yes,inclusive
7075,,,bedbug,,,,n,EN2620,an,no,inclusive
7076,,,freemasonry,,,,n,EN3981,cds,no,inclusive
7077,,,coam,,,,n,EN7600,re,no,inclusive
7078,,,gaming industry,,,,n,EN1858,cds,no,inclusive
7079,,,bugging,,,,n,EN2611,an,no,inclusive
7080,,,violence,,,,n,EN8009,re,no,inclusive
7081,,,fell,,,,a,EN5682,dmc,yes,conservative
7082,,,zealous,,,,n,EN349,cds,no,inclusive
7083,,,papparazzo,,,,n,EN5598,cds,no,inclusive
7084,,,diving weight,,,,n,EN7909,qas,no,inclusive
7085,,,african-american,,,,n,EN6207,ps,yes,inclusive
7086,,,magniloquence,,,,n,EN7304,qas,no,inclusive
7087,,,she-dogs,,,,n,EN2056,an,no,inclusive
7088,,,laytsan,,,,n,EN6553,dmc,yes,inclusive
7089,,,seattle sound,,,,n,EN3132,cds,no,inclusive
7090,,,intriguer,,,,n,EN2973,cds,no,inclusive
7091,,,rest-rooms,,,,n,EN5329,cds,no,inclusive
7092,,,gabble,,,,v,EN2531,cds,no,inclusive
7093,,,jack-gnats,,,,n,EN4221,an,no,inclusive
7094,,,kokroch,,,,n,EN7438,an,no,inclusive
7095,,,deliberate misspelling,,,,n,EN1774,cds,no,inclusive
7096,,,shit-for-brains,,,,a,EN7586,ddp,yes,conservative
7097,,,sinoid,,,,n,EN5999,ps,yes,conservative
7098,,,rrom,,,,n,EN8194,ps,yes,inclusive
7099,,,indelicately,,,,n,EN3641,dmc,yes,inclusive
7100,,,louses,,,,n,EN6882,an,no,inclusive
7101,,,louse,,,,n,EN6887,an,no,inclusive
7102,,,well-worn,,,,a,EN6980,cds,no,inclusive
7103,,,robbed,,,,n,EN7260,re,no,inclusive
7104,,,ixodida,,,,n,EN6410,an,no,inclusive
7105,,,subnormality,,,,n,EN631,ddp,yes,inclusive
7106,,,kennels,,,,n,EN3357,qas,no,inclusive
7107,,,penny dreadful,,,,n,EN3096,cds,no,inclusive
7108,,,plagiarisation,,,,n,EN6951,re,no,inclusive
7109,,,balloon swallower,,,,n,EN7775,an,no,inclusive
7110,,,fuckin',,,,n,EN2349,asm,no,conservative
7111,,,unacceptably,,,,n,EN3527,dmc,yes,inclusive
7112,,,quacksalver,,,,n,EN2551,ddp,yes,conservative
7113,,,troubler,,,,n,EN6680,qas,no,conservative
7114,,,relic,,,,n,EN5768,cds,no,inclusive
7115,,,scrounger,,,,n,EN6607,qas,no,conservative
7116,,,trap,,,,n,EN1789,an,no,inclusive
7117,,,gilt,,,,n,EN4321,an,no,inclusive
7118,,,gigolo,,,,n,EN4182,cds,no,inclusive
7119,,,conspiracy buff,,,,n,EN7945,cds,no,inclusive
7120,,,chocolate-brown,,,,a,EN7088,asm,no,inclusive
7121,,,jail guard,,,,n,EN4166,cds,no,inclusive
7122,,,tribeswoman,,,,n,EN2115,cds,no,inclusive
7123,,,genoan,,,,a,EN8000,rci,yes,inclusive
7124,,,miscreant,,,,n,EN4346,cds,no,conservative
7125,,,turn-coaters,,,,n,EN8180,dmc,yes,conservative
7126,,,bourgeosie,,,,n,EN1611,qas,no,inclusive
7127,,,fukk,,,,n,EN2316,asm,no,conservative
7128,,,steer,,,,n,EN1693,an,no,inclusive
7129,,,know-it-all,,,,n,EN6815,cds,no,conservative
7130,,,hyiena,,,,n,EN4703,an,no,inclusive
7131,,,mullusca,,,,n,EN5352,an,no,inclusive
7132,,,fudgepack,,,,n,EN210,om,no,inclusive
7133,,,scrupulousness,,,,n,EN5282,or,no,inclusive
7134,,,penises,,,,n,EN5162,asm,no,inclusive
7135,,,cobbler,,,,n,EN7973,pa,yes,inclusive
7136,,,cebu lodge no. 128,,,,n,EN4007,cds,no,inclusive
7137,,,exacters,,,,n,EN3817,re,no,inclusive
7138,,,accountant,,,,n,EN7189,pa,yes,inclusive
7139,,,looker-on,,,,n,EN4211,cds,no,conservative
7140,,,macrocephalous,,,,a,EN5481,ddp,yes,inclusive
7141,,,coney,,,,n,EN2387,an,no,inclusive
7142,,,bothridia,,,,n,EN6171,an,no,inclusive
7143,,,fundementalist,,,,n,EN4035,cds,no,inclusive
7144,,,omertà,,,,n,EN6403,cds,no,inclusive
7145,,,fukkit,,,,n,EN2340,asm,no,conservative
7146,,,nonesense,,,,n,EN4854,ddp,yes,conservative
7147,,,bed,,,,v,EN4288,asm,no,conservative
7148,,,gentleman-farmers,,,,n,EN3803,qas,no,inclusive
7149,,,defamed,,,,n,EN1961,re,no,inclusive
7150,,,tater,,,,n,EN6757,or,no,inclusive
7151,,,pyronia tithonus,,,,n,EN3407,pa,yes,inclusive
7152,,,rattus norvegicus,,,,n,EN1550,pr,no,inclusive
7153,,,boring,,,,n,EN1443,svp,no,inclusive
7154,,,derriere,,,,n,EN3245,om,no,inclusive
7155,,,autoinfection,,,,n,EN5638,qas,no,inclusive
7156,,,technicality,,,,n,EN6381,asf,no,inclusive
7157,,,frig,,,,v,EN4291,asm,no,conservative
7158,,,biryonim,,,,n,EN345,cds,no,inclusive
7159,,,pikie,,,,n,EN7956,ps,yes,conservative
7160,,,blacklegging,,,,n,EN1287,cds,no,inclusive
7161,,,dissimulative,,,,n,EN3190,dmc,yes,conservative
7162,,,farmhand,,,,n,EN3788,qas,no,inclusive
7163,,,boy-crazier,,,,n,EN6365,cds,no,conservative
7164,,,amateur,,,,n,EN3520,qas,no,inclusive
7165,,,mozzerella,,,,n,EN5405,dmc,yes,inclusive
7166,,,spottail bass,,,,n,EN7513,an,no,inclusive
7167,,,uncivil,,,,a,EN3693,dmc,yes,conservative
7168,,,singlecellers,,,,n,EN5867,an,no,inclusive
7169,,,go-between,,,,n,EN4229,cds,no,inclusive
7170,,,beguins,,,,n,EN1035,cds,no,inclusive
7171,,,eff,,,,v,EN4279,asm,no,conservative
7172,,,free companies,,,,n,EN7727,cds,no,inclusive
7173,,,canis familiaris,,,,n,EN2064,an,no,inclusive
7174,,,keaster,,,,n,EN3260,om,no,inclusive
7175,,,pretentiousness,,,,n,EN4927,cds,no,conservative
7176,,,extortions,,,,n,EN3815,re,no,inclusive
7177,,,narcissitic,,,,n,EN6039,cds,no,inclusive
7178,,,blowhard,,,,n,EN1398,cds,no,conservative
7179,,,fleshmonger,,,,n,EN3770,cds,no,conservative
7180,,,academicians,,,,n,EN139,pa,yes,inclusive
7181,,,jewesses,,,,n,EN4592,ps,yes,inclusive
7182,,,impostor,,,,n,EN4984,dmc,yes,conservative
7183,,,culchie,,,,n,EN8247,cds,no,inclusive
7184,,,woofter,,,,n,EN4528,om,no,inclusive
7185,,,intercessor,,,,n,EN4230,cds,no,inclusive
7186,,,out of control sexual behaviors,,,,n,EN6217,cds,no,conservative
7187,,,somdomite,,,,n,EN224,om,no,inclusive
7188,,,usurary,,,,n,EN6513,cds,no,conservative
7189,,,nosy-parker,,,,n,EN4204,cds,no,conservative
7190,,,swaggerer,,,,n,EN4046,cds,no,conservative
7191,,,animalcule,,,,n,EN5899,an,no,inclusive
7192,,,hyper-sexually,,,,n,EN6359,cds,no,conservative
7193,,,knockout,,,,a,EN7404,re,no,inclusive
7194,,,foreskin,,,,n,EN3932,asm,no,inclusive
7195,,,old banger,,,,n,EN1757,cds,no,inclusive
7196,,,crew,,,,n,EN2676,qas,no,inclusive
7197,,,chkn,,,,n,EN7001,an,no,inclusive
7198,,,choleric,,,,a,EN5236,svp,no,conservative
7199,,,offense,,,,n,EN3021,re,no,inclusive
7200,,,pander,,,,n,EN3739,cds,no,inclusive
7201,,,anal sex,,,,n,EN267,om,no,inclusive
7202,,,tædium,,,,n,EN1445,svp,no,inclusive
7203,,,employing class,,,,n,EN1633,qas,no,inclusive
7204,,,distinguished professorship,,,,n,EN7118,pa,yes,inclusive
7205,,,indignant,,,,n,EN5215,svp,no,inclusive
7206,,,enviously,,,,n,EN5191,svp,no,inclusive
7207,,,anatomical terms for location,,,,n,EN3329,om,no,inclusive
7208,,,satyriases,,,,n,EN6225,cds,no,conservative
7209,,,no visible means of support,,,,n,EN7978,dmc,yes,inclusive
7210,,,emotional blunting,,,,n,EN40,svp,no,inclusive
7211,,,micro organismically,,,,n,EN5881,an,no,inclusive
7212,,,paparatchi,,,,n,EN5596,cds,no,inclusive
7213,,,fatfuck,,,,n,EN5573,an,no,conservative
7214,,,mongrels,,,,n,EN1257,cds,no,inclusive
7215,,,vamp,,,,n,EN2650,an,no,conservative
7216,,,professoriat,,,,n,EN130,pa,yes,inclusive
7217,,,head,,,,n,EN1481,cds,no,inclusive
7218,,,mediæval,,,,a,EN7482,qas,no,inclusive
7219,,,froglet,,,,n,EN7323,an,no,inclusive
7220,,,tatey,,,,n,EN6759,or,no,inclusive
7221,,,desire for sex,,,,n,EN2300,svp,no,inclusive
7222,,,jumble,,,,n,EN2185,qas,no,inclusive
7223,,,angriest,,,,n,EN5207,svp,no,inclusive
7224,,,man eater,,,,n,EN1833,an,no,inclusive
7225,,,out-of-control sexual behaviours,,,,n,EN6254,cds,no,conservative
7226,,,flock,,,,n,EN3902,cds,no,inclusive
7227,,,moralizations,,,,n,EN3615,dmc,yes,inclusive
7228,,,quiltro,,,,n,EN1237,cds,no,inclusive
7229,,,mentally deficient,,,,n,EN172,ddp,yes,inclusive
7230,,,neb,,,,n,EN5421,an,no,inclusive
7231,,,bossiness,,,,n,EN2138,pa,yes,inclusive
7232,,,angrily,,,,n,EN5218,svp,no,inclusive
7233,,,harlotry,,,,n,EN4394,pr,no,conservative
7234,,,"nick, jr.",,,,n,EN494,or,no,inclusive
7235,,,spendthrift,,,,n,EN3713,dmc,yes,inclusive
7236,,,idolatory,,,,n,EN4741,cds,no,inclusive
7237,,,medicaster,,,,n,EN2561,ddp,yes,conservative
7238,,,shlong,,,,n,EN5142,asm,no,inclusive
7239,,,pederasts,,,,n,EN5591,om,no,inclusive
7240,,,complot,,,,v,EN5171,cds,no,inclusive
7241,,,funky,,,,a,EN4145,dmc,yes,conservative
7242,,,backside,,,,n,EN3274,om,no,inclusive
7243,,,joke,,,,n,EN305,cds,no,inclusive
7244,,,separated,,,,a,EN7212,is,yes,inclusive
7245,,,gribbly,,,,n,EN3113,cds,no,inclusive
7246,,,bunkum,,,,n,EN7171,pr,no,conservative
7247,,,timeworn,,,,a,EN6983,cds,no,inclusive
7248,,,nouveau riche,,,,n,EN6622,cds,no,inclusive
7249,,,clownish,,,,n,EN6543,dmc,yes,inclusive
7250,,,darky,,,,n,EN6102,ps,yes,conservative
7251,,,blue waffle,,,,n,EN7918,an,no,conservative
7252,,,impoverishment,,,,n,EN4879,is,yes,inclusive
7253,,,lame,,,,a,EN7150,ddf,yes,inclusive
7254,,,thieving,,,,n,EN4364,cds,no,inclusive
7255,,,sex violations,,,,n,EN7626,re,no,inclusive
7256,,,tasteless,,,,a,EN7551,ddp,yes,inclusive
7257,,,roac,,,,n,EN7604,re,no,inclusive
7258,,,living dinosaurs in australasia,,,,n,EN7863,asm,no,inclusive
7259,,,dislike,,,,n,EN3148,svp,no,inclusive
7260,,,shopkeeper,,,,n,EN5113,qas,no,inclusive
7261,,,jacking off,,,,n,EN6913,asm,no,conservative
7262,,,dairy aire,,,,n,EN3314,om,no,inclusive
7263,,,gerarchi,,,,n,EN7836,cds,no,inclusive
7264,,,undertaker,,,,n,EN1345,pa,yes,inclusive
7265,,,eros,,,,n,EN2302,svp,no,inclusive
7266,,,slyboots,,,,n,EN3354,cds,no,conservative
7267,,,tuch,,,,n,EN3272,om,no,inclusive
7268,,,amoralities,,,,n,EN3535,dmc,yes,inclusive
7269,,,owl,,,,n,EN2659,an,no,inclusive
7270,,,pars lateralis,,,,n,EN3206,om,no,inclusive
7271,,,fathead,,,,n,EN508,an,no,conservative
7272,,,homeless,,,,n,EN4628,dmc,yes,inclusive
7273,,,lalbeg,,,,n,EN7439,an,no,inclusive
7274,,,sluggishness,,,,n,EN30,svp,no,inclusive
7275,,,lad,,,,n,EN2806,cds,no,inclusive
7276,,,man-craziest,,,,n,EN6282,cds,no,conservative
7277,,,horner man,,,,n,EN1364,an,no,conservative
7278,,,rhetorical,,,,n,EN5799,qas,no,inclusive
7279,,,have-not,,,,n,EN4468,is,yes,inclusive
7280,,,buncombe,,,,n,EN7169,pr,no,conservative
7281,,,sexually impulsive,,,,n,EN6260,cds,no,conservative
7282,,,tranchier,,,,n,EN3392,svp,no,inclusive
7283,,,mid-pupillary line,,,,n,EN3350,om,no,inclusive
7284,,,scratchy,,,,a,EN5246,svp,no,conservative
7285,,,crabbed,,,,a,EN6929,svp,no,conservative
7286,,,rapine,,,,n,EN7248,re,no,inclusive
7287,,,hornerwoman,,,,n,EN1370,an,no,conservative
7288,,,testicular,,,,n,EN698,qas,no,inclusive
7289,,,pray,,,,v,EN6638,is,yes,inclusive
7290,,,rattus rattus domesticus,,,,n,EN5762,pr,no,inclusive
7291,,,regular grand lodge of england,,,,n,EN3996,cds,no,inclusive
7292,,,rooster,,,,n,EN2204,asm,no,inclusive
7293,,,amoral,,,,a,EN7995,dmc,yes,inclusive
7294,,,avialians,,,,n,EN7866,asm,no,inclusive
7295,,,apical,,,,n,EN3271,om,no,inclusive
7296,,,fuck-head,,,,n,EN2321,asm,no,conservative
7297,,,avialae,,,,n,EN7862,asm,no,inclusive
7298,,,brigandage,,,,n,EN8257,cds,no,inclusive
7299,,,edacious,,,,a,EN7298,svp,no,inclusive
7300,,,accidie,,,,n,EN12,svp,no,inclusive
7301,,,basal,,,,n,EN3306,om,no,inclusive
7302,,,sexual dependent,,,,n,EN6293,cds,no,conservative
7303,,,bumming,,,,n,EN240,om,no,inclusive
7304,,,scholasticism,,,,n,EN176,pa,yes,inclusive
7305,,,blacklegged,,,,n,EN1288,cds,no,inclusive
7306,,,sexual assualt,,,,n,EN7644,re,no,inclusive
7307,,,appendages,,,,n,EN326,asm,no,inclusive
7308,,,divulgence,,,,n,EN3727,qas,no,inclusive
7309,,,unintegrated,,,,a,EN3810,is,yes,inclusive
7310,,,snoot,,,,n,EN7365,cds,no,conservative
7311,,,elvers,,,,n,EN384,an,no,inclusive
7312,,,nouvea riche,,,,n,EN6630,cds,no,inclusive
7313,,,cranky,,,,a,EN5243,svp,no,conservative
7314,,,demagogueries,,,,n,EN2940,cds,no,conservative
7315,,,neonatal,,,,n,EN7059,cds,no,inclusive
7316,,,juifs,,,,n,EN4597,ps,yes,inclusive
7317,,,baronial,,,,n,EN833,qas,no,inclusive
7318,,,deciet,,,,n,EN2891,dmc,yes,conservative
7319,,,moral demand,,,,n,EN3631,dmc,yes,inclusive
7320,,,narcissist,,,,n,EN6060,cds,no,inclusive
7321,,,papaya whip,,,,n,EN6480,or,no,inclusive
7322,,,cocotte,,,,n,EN890,pr,no,conservative
7323,,,guest of her majesty,,,,n,EN1801,ddp,yes,inclusive
7324,,,analphabet,,,,n,EN360,ddp,yes,inclusive
7325,,,womancrazily,,,,n,EN6362,cds,no,conservative
7326,,,baroqueness,,,,n,EN840,qas,no,inclusive
7327,,,blackly,,,,n,EN1156,ps,yes,inclusive
7328,,,priate,,,,n,EN6974,re,no,inclusive
7329,,,detached,,,,a,EN7214,is,yes,inclusive
7330,,,violance,,,,n,EN8024,re,no,inclusive
7331,,,faux-paparazzi,,,,n,EN5606,cds,no,inclusive
7332,,,cockroach,,,,n,EN7440,an,no,inclusive
7333,,,ratter,,,,n,EN8176,dmc,yes,conservative
7334,,,moralities,,,,n,EN3536,dmc,yes,inclusive
7335,,,yellow,,,,a,EN7134,cds,no,conservative
7336,,,microbiality,,,,n,EN5870,an,no,inclusive
7337,,,african descent,,,,n,EN6132,ps,yes,inclusive
7338,,,posteroanterior,,,,n,EN3341,om,no,inclusive
7339,,,wrongly,,,,a,EN4968,dmc,yes,conservative
7340,,,hypocritical,,,,n,EN3189,dmc,yes,conservative
7341,,,microcephalus,,,,n,EN5908,ddp,yes,inclusive
7342,,,hipocrisy,,,,n,EN3170,dmc,yes,conservative
7343,,,disugst,,,,n,EN3165,svp,no,inclusive
7344,,,unsatisfying,,,,a,EN7293,ddf,yes,conservative
7345,,,fuckingly,,,,n,EN2334,asm,no,conservative
7346,,,tons,,,,n,EN3422,cds,no,inclusive
7347,,,anguillidae,,,,n,EN369,an,no,inclusive
7348,,,hebraism,,,,n,EN4563,ps,yes,inclusive
7349,,,stickler,,,,n,EN6818,cds,no,conservative
7350,,,laurieopterus,,,,n,EN3656,an,no,inclusive
7351,,,homosexualism,,,,n,EN4527,om,no,inclusive
7352,,,persian orange,,,,n,EN6471,or,no,inclusive
7353,,,judism,,,,n,EN4581,ps,yes,inclusive
7354,,,expire,,,,v,EN6698,cds,no,inclusive
7355,,,errand boy,,,,n,EN4391,cds,no,inclusive
7356,,,member,,,,n,EN5143,asm,no,inclusive
7357,,,singlecelled,,,,n,EN5857,an,no,inclusive
7358,,,wangler,,,,n,EN3858,cds,no,conservative
7359,,,faux,,,,a,EN7311,dmc,yes,inclusive
7360,,,body axis,,,,n,EN3351,om,no,inclusive
7361,,,jewdaism,,,,n,EN4559,ps,yes,inclusive
7362,,,misconduct,,,,n,EN3951,asm,no,inclusive
7363,,,microorganisms,,,,n,EN5878,an,no,inclusive
7364,,,béguine,,,,n,EN1034,cds,no,inclusive
7365,,,necrotrophic,,,,n,EN5645,qas,no,inclusive
7366,,,palaver,,,,v,EN2529,cds,no,inclusive
7367,,,exactors,,,,n,EN3820,re,no,inclusive
7368,,,raper,,,,n,EN7591,re,no,conservative
7369,,,midges,,,,n,EN6024,an,no,inclusive
7370,,,ostragoth,,,,n,EN5540,ps,yes,inclusive
7371,,,penny number,,,,n,EN3101,cds,no,inclusive
7372,,,newborns,,,,n,EN7072,cds,no,inclusive
7373,,,distare,,,,n,EN3286,om,no,inclusive
7374,,,educator,,,,n,EN3456,cds,no,inclusive
7375,,,meager,,,,a,EN7479,is,yes,inclusive
7376,,,forced information gathering,,,,n,EN7752,re,no,inclusive
7377,,,sexual impulsiveness,,,,n,EN6346,cds,no,conservative
7378,,,freemason,,,,n,EN3957,cds,no,inclusive
7379,,,lawyeress,,,,n,EN804,pa,yes,inclusive
7380,,,sagittally,,,,n,EN3292,om,no,inclusive
7381,,,vndal,,,,n,EN6524,ps,yes,inclusive
7382,,,tricksy,,,,a,EN4336,cds,no,conservative
7383,,,bos americanus,,,,n,EN185,an,no,inclusive
7384,,,social-climbing,,,,n,EN6629,cds,no,inclusive
7385,,,office work,,,,n,EN1596,qas,no,inclusive
7386,,,volar surface,,,,n,EN3253,om,no,inclusive
7387,,,gallus gallus,,,,n,EN7033,an,no,inclusive
7388,,,disability,,,,n,EN4789,ddf,yes,inclusive
7389,,,academy,,,,n,EN105,pa,yes,inclusive
7390,,,r v lawrence and pomroy,,,,n,EN1340,re,no,conservative
7391,,,scab,,,,n,EN1261,cds,no,inclusive
7392,,,jeerer,,,,n,EN5975,asm,no,conservative
7393,,,quackery,,,,n,EN2562,ddp,yes,conservative
7394,,,black-leggers,,,,n,EN1283,cds,no,inclusive
7395,,,whitecollar workers,,,,n,EN1621,qas,no,inclusive
7396,,,fatso,,,,n,EN5560,an,no,conservative
7397,,,ckokroch,,,,n,EN7445,an,no,inclusive
7398,,,whiner,,,,n,EN6861,cds,no,conservative
7399,,,plagiarists,,,,n,EN6953,re,no,inclusive
7400,,,theoretic,,,,a,EN131,pa,yes,inclusive
7401,,,crabby,,,,a,EN6926,svp,no,conservative
7402,,,canis familiarus domesticus,,,,n,EN2088,an,no,inclusive
7403,,,microorganismic,,,,n,EN5893,an,no,inclusive
7404,,,selachoidei,,,,n,EN5840,an,no,inclusive
7405,,,bloodhounds,,,,n,EN7539,qas,no,inclusive
7406,,,fundamentalism,,,,n,EN4028,cds,no,inclusive
7407,,,pterygiophore,,,,n,EN3863,asm,no,inclusive
7408,,,ballest,,,,n,EN720,qas,no,inclusive
7409,,,mens room,,,,n,EN5304,cds,no,inclusive
7410,,,sexual compulsions,,,,n,EN6333,cds,no,conservative
7411,,,alternative thrash,,,,n,EN3133,cds,no,inclusive
7412,,,assmole,,,,n,EN4819,ddp,yes,conservative
7413,,,pedantries,,,,n,EN6803,cds,no,conservative
7414,,,scholastic,,,,n,EN6809,cds,no,conservative
7415,,,girlcraziness,,,,n,EN6338,cds,no,conservative
7416,,,spade,,,,n,EN6081,ps,yes,conservative
7417,,,idleness,,,,n,EN3717,svp,no,inclusive
7418,,,excited,,,,a,EN3469,qas,no,inclusive
7419,,,dogso,,,,n,EN7663,asm,no,inclusive
7420,,,negroes,,,,n,EN6128,ps,yes,inclusive
7421,,,academics,,,,n,EN114,pa,yes,inclusive
7422,,,hookbills,,,,n,EN5671,an,no,inclusive
7423,,,mongolian,,,,n,EN5361,ps,yes,inclusive
7424,,,kennel,,,,n,EN3364,qas,no,inclusive
7425,,,kalé,,,,n,EN8192,ps,yes,inclusive
7426,,,bordello,,,,n,EN652,cds,no,inclusive
7427,,,child molester,,,,n,EN2095,om,no,conservative
7428,,,cheating fetish,,,,n,EN1355,an,no,conservative
7429,,,mosquitoe,,,,n,EN5394,an,no,inclusive
7430,,,nickjr,,,,n,EN480,or,no,inclusive
7431,,,kidnappin,,,,n,EN7238,re,no,inclusive
7432,,,agrarian,,,,n,EN3791,qas,no,inclusive
7433,,,jack-gnat,,,,n,EN4219,an,no,inclusive
7434,,,proximo-distal,,,,n,EN3321,om,no,inclusive
7435,,,belligerent,,,,a,EN331,svp,no,conservative
7436,,,one-eyed,,,,a,EN7510,ddf,yes,inclusive
7437,,,sciolistic,,,,a,EN7285,qas,no,conservative
7438,,,drag peformance,,,,n,EN7970,om,no,inclusive
7439,,,phalus,,,,n,EN7733,asm,no,inclusive
7440,,,swine,,,,n,EN6213,an,no,inclusive
7441,,,malodor,,,,n,EN3852,dmc,yes,conservative
7442,,,cockroch,,,,n,EN7429,an,no,inclusive
7443,,,prostates,,,,n,EN5274,ps,yes,inclusive
7444,,,hymie,,,,n,EN4595,ps,yes,inclusive
7445,,,grumpy,,,,a,EN6932,svp,no,conservative
7446,,,eel,,,,n,EN375,an,no,inclusive
7447,,,homosexualite,,,,n,EN4499,om,no,inclusive
7448,,,lateral,,,,n,EN3218,om,no,inclusive
7449,,,penny dreadfuls,,,,n,EN3100,cds,no,inclusive
7450,,,lustfulness,,,,n,EN5001,svp,no,inclusive
7451,,,ntrangata,,,,n,EN7896,cds,no,inclusive
7452,,,professional attorneys association,,,,n,EN797,pa,yes,inclusive
7453,,,persecutor,,,,n,EN342,cds,no,conservative
7454,,,conventicle,,,,n,EN7666,cds,no,inclusive
7455,,,malacofauna,,,,n,EN5355,an,no,inclusive
7456,,,negro-african,,,,n,EN6116,ps,yes,inclusive
7457,,,bell hop,,,,n,EN1051,pa,yes,inclusive
7458,,,sexual desire,,,,n,EN2292,svp,no,inclusive
7459,,,euriptyerid,,,,n,EN3668,an,no,inclusive
7460,,,blackest,,,,n,EN1162,ps,yes,inclusive
7461,,,piffle,,,,v,EN2530,cds,no,inclusive
7462,,,techy,,,,a,EN5241,svp,no,conservative
7463,,,schmalzy,,,,a,EN6761,qas,no,conservative
7464,,,fior-di-latte,,,,n,EN5409,dmc,yes,inclusive
7465,,,plant microbiology,,,,n,EN5871,an,no,inclusive
7466,,,diddley,,,,n,EN3089,an,no,conservative
7467,,,murphy,,,,n,EN6739,or,no,inclusive
7468,,,zootomical terms of location,,,,n,EN3294,om,no,inclusive
7469,,,brigandry,,,,n,EN8255,cds,no,inclusive
7470,,,"the ""f"" bomb",,,,n,EN2335,asm,no,conservative
7471,,,pedagogue,,,,n,EN3454,cds,no,inclusive
7472,,,plagarism,,,,n,EN6938,re,no,inclusive
7473,,,brownishly,,,,n,EN1520,asm,no,inclusive
7474,,,morally,,,,n,EN3609,dmc,yes,inclusive
7475,,,homoerotic,,,,n,EN4521,om,no,inclusive
7476,,,wroth,,,,a,EN5254,svp,no,inclusive
7477,,,body packing,,,,n,EN7776,an,no,inclusive
7478,,,vacuity,,,,n,EN7980,svp,no,conservative
7479,,,history of the word 'fuck',,,,n,EN2306,asm,no,conservative
7480,,,overate,,,,n,EN4665,svp,no,inclusive
7481,,,fuckwad,,,,n,EN2311,asm,no,conservative
7482,,,dood,,,,n,EN986,cds,no,inclusive
7483,,,onlooker,,,,n,EN4212,cds,no,conservative
7484,,,crossdressed,,,,n,EN7821,om,no,inclusive
7485,,,mongool,,,,n,EN167,ddp,yes,inclusive
